Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
28306,Legal,Female,42,Manager,2016-10-22 08:03:05.556036,11,Bachelor,2,58959,29,16,12,14,1,26,10,1,1.99,False
28307,Sales,Female,26,Specialist,2020-11-27 08:03:05.556036,2,High School,3,61283,42,9,16,12,0,20,44,2,3.0,True
28308,Customer Support,Female,53,Manager,2017-07-13 08:03:05.556036,19,PhD,2,104802,50,9,38,14,5,10,10,4,3.66,False
28309,Finance,Female,44,Engineer,2024-06-24 08:03:05.556036,18,Bachelor,2,82604,54,23,39,8,5,29,29,4,4.4,False
28310,Engineering,Female,36,Technician,2024-04-25 08:03:05.556036,12,Bachelor,4,31951,35,12,29,8,3,11,26,2,1.69,False
28311,Marketing,Male,52,Engineer,2014-11-25 08:03:05.556036,8,Master,4,73740,35,14,31,6,2,16,75,3,2.56,False
28312,Marketing,Male,33,Manager,2018-10-06 08:03:05.556036,3,Bachelor,3,77658,39,18,21,5,0,17,96,1,1.07,False
28313,Engineering,Male,33,Analyst,2021-08-20 08:03:05.556036,13,Bachelor,2,31279,41,24,5,13,0,22,45,0,2.96,False
28314,Sales,Female,38,Analyst,2018-11-20 08:03:05.556036,15,Bachelor,5,69144,47,22,36,8,2,6,33,5,3.39,False
28315,Customer Support,Female,23,Technician,2018-03-14 08:03:05.556036,9,Bachelor,2,19633,27,11,7,13,2,14,47,0,2.16,False
28316,Finance,Male,38,Consultant,2017-12-31 08:03:05.556036,15,High School,4,85000,41,22,25,13,4,5,93,3,3.59,False
28317,HR,Female,34,Technician,2021-08-22 08:03:05.556036,4,High School,1,17802,28,16,2,14,0,14,97,0,2.72,False
28318,IT,Female,20,Specialist,2020-03-13 08:03:05.556036,4,Bachelor,1,43446,29,11,5,11,2,6,34,0,1.94,False
28319,Operations,Male,35,Analyst,2020-12-18 08:03:05.556036,7,High School,4,58256,42,5,27,14,3,29,65,3,1.37,False
28320,Legal,Male,47,Developer,2018-02-08 08:03:05.556036,5,High School,5,78921,49,11,39,5,5,12,77,5,1.08,False
28321,Sales,Male,24,Technician,2024-08-10 08:03:05.556036,1,Master,2,20995,46,10,4,4,1,11,23,2,3.88,False
28322,HR,Female,32,Engineer,2015-04-09 08:03:05.556036,10,High School,2,48318,41,24,4,12,2,15,85,1,2.56,False
28323,HR,Female,27,Analyst,2022-11-13 08:03:05.556036,4,High School,3,43664,31,17,21,4,4,20,39,2,4.25,False
28324,Sales,Female,35,Analyst,2015-12-15 08:03:05.556036,12,Bachelor,2,34035,28,18,6,14,0,12,61,0,1.42,False
28325,Engineering,Female,35,Specialist,2017-01-31 08:03:05.556036,4,Bachelor,3,50704,31,5,4,4,2,19,87,2,4.69,False
28326,Sales,Male,58,Technician,2021-05-02 08:03:05.556036,10,High School,5,34015,49,23,36,7,5,28,87,2,3.44,False
28327,IT,Male,40,Technician,2021-10-19 08:03:05.556036,10,High School,5,32033,36,10,35,12,2,3,80,2,1.51,False
28328,IT,Female,46,Developer,2016-02-03 08:03:05.556036,12,High School,4,69499,46,8,30,10,3,24,10,4,4.82,False
28329,IT,Male,25,Specialist,2019-07-23 08:03:05.556036,9,Bachelor,4,55623,33,8,7,2,0,14,96,0,2.25,False
28330,Finance,Male,32,Consultant,2019-11-11 08:03:05.556036,5,High School,1,36370,43,6,0,12,1,29,30,0,2.05,False
28331,Legal,Female,54,Developer,2014-10-27 08:03:05.556036,16,Master,5,71035,34,17,28,3,3,7,61,1,1.04,False
28332,Finance,Female,21,Specialist,2020-04-18 08:03:05.556036,5,High School,1,38585,38,21,1,7,0,18,75,1,2.74,False
28333,Legal,Female,48,Analyst,2024-07-30 08:03:05.556036,7,Master,4,56662,52,23,29,13,1,29,40,1,3.92,False
28334,Customer Support,Male,41,Specialist,2017-09-02 08:03:05.556036,14,Bachelor,5,85773,49,15,32,1,4,3,86,3,1.88,False
28335,Marketing,Female,31,Manager,2015-10-17 08:03:05.556036,7,Bachelor,2,62735,26,12,9,5,3,28,36,1,4.06,False
28336,Engineering,Female,36,Analyst,2024-06-18 08:03:05.556036,15,Master,5,71491,58,12,39,10,5,24,93,4,4.78,False
28337,Finance,Male,22,Specialist,2023-07-12 08:03:05.556036,5,High School,1,41419,35,12,2,14,0,9,40,1,2.32,False
28338,Legal,Female,33,Analyst,2015-04-02 08:03:05.556036,8,PhD,2,22745,39,20,6,14,0,29,77,0,1.4,True
28339,HR,Male,50,Developer,2019-08-29 08:03:05.556036,19,Bachelor,2,80753,44,10,32,13,4,15,63,2,2.64,False
28340,Sales,Female,40,Manager,2023-05-15 08:03:05.556036,15,High School,4,91157,41,14,28,0,3,26,39,1,2.78,False
28341,Marketing,Male,48,Specialist,2015-06-17 08:03:05.556036,14,High School,3,65295,39,19,13,1,0,18,91,0,2.94,False
28342,Sales,Male,53,Specialist,2019-03-28 08:03:05.556036,16,Bachelor,4,79962,31,11,23,7,3,17,65,4,3.78,False
28343,Finance,Male,37,Manager,2015-03-04 08:03:05.556036,5,PhD,3,78320,50,18,13,2,4,8,44,0,4.08,False
28344,Engineering,Female,33,Consultant,2018-11-01 08:03:05.556036,3,Master,3,67842,38,11,15,3,2,9,34,0,3.71,True
28345,IT,Female,43,Technician,2021-11-03 08:03:05.556036,16,Bachelor,5,34621,46,10,31,11,3,7,78,4,3.44,False
28346,Engineering,Female,39,Manager,2021-08-31 08:03:05.556036,19,Master,5,112374,47,14,35,5,5,20,55,4,1.59,False
28347,Sales,Female,36,Engineer,2016-09-06 08:03:05.556036,7,PhD,5,78021,59,13,33,13,2,19,27,2,3.66,False
28348,Engineering,Female,25,Consultant,2018-09-29 08:03:05.556036,11,Bachelor,4,49015,49,20,8,3,1,5,68,2,4.71,False
28349,HR,Male,30,Technician,2015-08-05 08:03:05.556036,4,High School,3,26632,37,5,21,12,0,11,30,2,3.67,False
28350,Sales,Male,37,Manager,2021-09-18 08:03:05.556036,10,PhD,1,46253,47,13,7,1,1,8,12,0,2.04,False
28351,Operations,Male,52,Engineer,2021-09-02 08:03:05.556036,6,High School,5,82710,42,18,34,6,3,10,98,5,2.0,True
28352,Customer Support,Male,22,Specialist,2017-11-30 08:03:05.556036,5,Bachelor,1,37032,45,6,1,12,0,11,89,1,3.23,False
28353,Marketing,Female,19,Manager,2014-11-09 08:03:05.556036,3,Bachelor,1,46323,23,19,6,8,0,18,86,0,2.85,False
28354,Marketing,Female,29,Technician,2016-12-02 08:03:05.556036,8,Master,1,15940,37,7,7,4,0,20,78,1,3.49,False
28355,HR,Male,51,Manager,2016-03-08 08:03:05.556036,18,High School,3,111854,53,19,32,0,4,19,17,3,4.17,False
28356,HR,Male,45,Developer,2019-02-15 08:03:05.556036,12,Master,3,60717,40,15,18,1,4,13,35,1,1.2,True
28357,HR,Male,30,Engineer,2019-05-01 08:03:05.556036,0,High School,1,41953,29,21,1,9,0,4,56,1,3.66,False
28358,Sales,Male,33,Consultant,2018-08-14 08:03:05.556036,4,Bachelor,4,81603,50,8,30,11,1,13,60,2,3.56,False
28359,Customer Support,Female,51,Technician,2019-12-26 08:03:05.556036,10,Master,4,36398,54,20,35,13,5,20,18,3,3.0,False
28360,Marketing,Male,28,Specialist,2017-03-21 08:03:05.556036,9,High School,1,39681,38,8,6,5,1,11,79,1,3.87,False
28361,Marketing,Male,45,Manager,2022-06-16 08:03:05.556036,8,High School,3,78835,40,5,19,12,0,14,42,0,1.06,False
28362,Sales,Female,40,Developer,2017-06-17 08:03:05.556036,6,High School,4,48694,35,20,12,2,1,3,10,2,3.86,False
28363,IT,Male,43,Engineer,2018-11-16 08:03:05.556036,6,Bachelor,4,70396,48,5,22,4,1,26,32,2,4.72,False
28364,Engineering,Female,48,Analyst,2021-10-16 08:03:05.556036,10,High School,3,45938,37,10,21,11,0,11,92,0,3.11,True
28365,Legal,Female,41,Engineer,2020-11-10 08:03:05.556036,3,PhD,3,70607,46,19,23,0,2,9,83,2,1.02,False
28366,Marketing,Female,36,Developer,2021-12-04 08:03:05.556036,7,High School,1,40455,32,8,3,14,2,3,84,1,4.38,False
28367,Engineering,Female,50,Specialist,2014-11-18 08:03:05.556036,11,Bachelor,1,76021,47,13,24,0,4,25,64,2,1.82,False
28368,Legal,Male,55,Specialist,2022-05-30 08:03:05.556036,10,High School,5,89250,41,13,32,2,3,28,72,4,4.68,False
28369,Operations,Male,37,Manager,2024-07-28 08:03:05.556036,9,Master,5,105952,53,17,37,10,2,10,40,4,1.0,False
28370,Operations,Female,23,Developer,2017-12-06 08:03:05.556036,9,High School,1,39649,23,12,7,4,1,6,44,1,1.19,False
28371,Sales,Male,26,Manager,2020-03-12 08:03:05.556036,3,Bachelor,1,45493,30,20,6,8,2,6,97,0,3.12,False
28372,Operations,Male,32,Engineer,2017-07-02 08:03:05.556036,17,High School,4,70055,38,8,24,1,2,25,98,2,4.94,False
28373,Legal,Female,41,Manager,2021-09-22 08:03:05.556036,4,Master,2,59172,25,17,5,9,1,29,74,1,2.39,True
28374,HR,Female,30,Manager,2016-07-20 08:03:05.556036,4,Bachelor,4,95647,33,20,31,1,2,25,80,3,3.02,False
28375,HR,Male,52,Engineer,2023-11-03 08:03:05.556036,8,High School,3,80791,46,6,38,12,2,20,47,4,3.18,False
28376,Finance,Male,51,Specialist,2020-09-06 08:03:05.556036,5,Bachelor,1,90188,40,16,33,9,5,22,62,2,2.4,False
28377,Legal,Female,53,Developer,2020-10-18 08:03:05.556036,16,Master,4,68761,53,6,25,9,2,29,58,4,1.01,True
28378,Legal,Male,44,Specialist,2015-10-19 08:03:05.556036,13,High School,3,88336,51,5,38,1,5,6,32,3,1.73,False
28379,IT,Male,48,Analyst,2019-05-12 08:03:05.556036,7,High School,3,46382,31,7,18,1,2,25,81,3,4.6,False
28380,IT,Female,25,Technician,2022-02-01 08:03:05.556036,9,Bachelor,3,26724,30,12,20,4,0,24,34,2,4.65,False
28381,Engineering,Other,20,Consultant,2018-12-13 08:03:05.556036,1,Master,2,50083,41,12,5,3,2,25,75,2,1.85,False
28382,Marketing,Female,24,Consultant,2021-12-20 08:03:05.556036,5,Bachelor,1,31574,45,14,0,4,1,20,55,0,1.28,False
28383,Legal,Male,35,Engineer,2022-05-09 08:03:05.556036,11,Master,3,80742,38,10,36,9,2,19,98,3,1.43,False
28384,Operations,Female,54,Consultant,2015-06-12 08:03:05.556036,17,High School,1,104317,49,19,32,2,4,14,46,2,3.28,False
28385,Engineering,Male,39,Technician,2020-03-26 08:03:05.556036,5,Master,4,28146,35,17,26,6,4,27,61,1,1.71,False
28386,Engineering,Female,19,Consultant,2015-01-26 08:03:05.556036,5,Bachelor,1,34796,29,12,6,13,1,6,40,1,1.39,False
28387,Operations,Female,44,Consultant,2023-11-22 08:03:05.556036,5,Bachelor,4,84085,46,6,27,14,4,27,82,2,4.57,False
28388,Customer Support,Female,45,Manager,2014-11-11 08:03:05.556036,9,High School,5,109956,49,13,36,12,3,4,16,3,1.83,False
28389,Finance,Male,35,Manager,2022-04-28 08:03:05.556036,14,High School,3,80080,35,5,18,4,1,29,59,3,1.12,False
28390,Marketing,Male,41,Technician,2015-07-23 08:03:05.556036,11,Bachelor,3,22898,44,24,15,5,0,24,14,1,1.69,False
28391,Finance,Female,34,Developer,2020-06-01 08:03:05.556036,5,Bachelor,1,42907,36,6,3,7,0,9,99,0,4.31,False
28392,Sales,Female,49,Developer,2020-12-18 08:03:05.556036,6,Master,3,60057,30,10,20,11,2,27,91,3,4.96,False
28393,Legal,Male,52,Manager,2014-09-17 08:03:05.556036,10,High School,4,110902,59,21,30,1,5,25,82,2,2.44,False
28394,HR,Male,54,Analyst,2020-07-09 08:03:05.556036,6,High School,4,57804,46,13,22,0,4,13,59,4,2.6,False
28395,Marketing,Female,58,Technician,2017-09-04 08:03:05.556036,18,High School,1,34795,38,13,32,5,2,29,91,4,1.25,False
28396,HR,Male,32,Analyst,2016-05-01 08:03:05.556036,4,High School,1,18989,40,12,4,0,0,22,83,1,4.7,False
28397,Customer Support,Female,25,Consultant,2023-04-13 08:03:05.556036,6,High School,3,67044,51,24,20,1,4,5,31,3,2.72,False
28398,HR,Female,38,Specialist,2017-07-09 08:03:05.556036,12,Master,3,69058,50,5,14,3,4,24,28,3,2.6,False
28399,Legal,Female,21,Manager,2022-07-26 08:03:05.556036,0,High School,1,47321,35,10,4,2,0,6,66,1,2.05,False
28400,Marketing,Female,25,Technician,2022-04-09 08:03:05.556036,13,High School,2,19871,47,11,6,2,1,20,36,0,2.76,False
28401,HR,Female,27,Specialist,2022-07-22 08:03:05.556036,3,Bachelor,3,66504,48,21,21,8,1,11,91,0,2.38,False
28402,Marketing,Female,49,Consultant,2016-05-27 08:03:05.556036,4,High School,2,85079,49,11,29,8,2,19,98,1,1.9,False
28403,Sales,Male,30,Engineer,2015-09-21 08:03:05.556036,6,Bachelor,3,65908,53,16,27,13,3,25,99,4,1.13,False
28404,IT,Female,21,Developer,2021-05-02 08:03:05.556036,1,Bachelor,2,49048,47,22,7,0,2,13,56,2,4.52,False
28405,IT,Male,52,Specialist,2018-08-21 08:03:05.556036,19,Bachelor,5,87132,38,23,35,9,3,18,62,3,1.13,False
28406,HR,Female,44,Consultant,2021-08-30 08:03:05.556036,8,High School,2,51311,36,15,12,9,3,24,53,2,1.79,False
28407,Customer Support,Male,45,Developer,2024-04-28 08:03:05.556036,12,Master,3,62401,29,13,19,11,3,7,41,1,3.54,False
28408,HR,Other,48,Engineer,2017-06-01 08:03:05.556036,8,Master,4,71185,33,23,31,13,3,28,60,4,1.97,False
28409,Legal,Other,37,Manager,2016-06-04 08:03:05.556036,8,High School,4,77824,31,17,12,13,2,18,82,0,3.91,False
28410,Customer Support,Female,44,Specialist,2022-07-24 08:03:05.556036,10,Bachelor,5,88601,51,12,33,5,5,15,79,3,1.08,False
28411,Operations,Male,48,Analyst,2015-12-14 08:03:05.556036,17,Bachelor,5,66807,47,21,36,1,5,20,96,3,4.45,False
28412,Customer Support,Male,38,Engineer,2017-06-24 08:03:05.556036,11,Bachelor,2,51021,33,20,9,9,3,28,52,0,2.33,False
28413,Engineering,Male,48,Manager,2016-04-25 08:03:05.556036,4,Bachelor,4,77500,43,19,13,11,0,5,90,3,2.73,False
28414,HR,Male,29,Specialist,2018-07-31 08:03:05.556036,9,Bachelor,1,40386,46,10,5,14,1,14,30,0,3.04,False
28415,Operations,Female,39,Consultant,2023-05-19 08:03:05.556036,2,Master,1,34788,44,19,4,12,2,14,53,1,2.74,False
28416,Legal,Female,32,Engineer,2021-03-13 08:03:05.556036,3,Master,1,40266,23,13,7,10,1,23,43,0,3.52,False
28417,Sales,Male,40,Engineer,2019-05-16 08:03:05.556036,6,High School,5,79482,46,24,32,4,4,29,33,5,4.71,False
28418,Legal,Male,43,Technician,2015-04-23 08:03:05.556036,10,Master,4,30307,48,14,30,7,3,5,98,2,2.91,False
28419,Finance,Female,54,Developer,2023-12-24 08:03:05.556036,14,High School,4,69371,50,17,26,5,4,15,42,1,3.44,False
28420,Engineering,Male,39,Developer,2021-04-23 08:03:05.556036,15,Bachelor,5,82597,35,10,30,10,3,25,40,5,3.9,True
28421,Operations,Male,30,Engineer,2015-10-10 08:03:05.556036,7,Bachelor,3,39227,39,10,3,4,2,3,72,0,3.35,False
28422,Engineering,Male,35,Technician,2017-01-28 08:03:05.556036,7,High School,1,19372,30,24,1,6,1,20,23,0,2.57,False
28423,Customer Support,Male,36,Manager,2023-01-22 08:03:05.556036,15,Bachelor,4,95028,49,23,28,2,1,28,98,2,4.34,False
28424,Marketing,Female,55,Engineer,2022-04-18 08:03:05.556036,13,High School,5,77214,47,8,38,13,5,11,84,4,4.58,False
28425,Marketing,Male,45,Specialist,2019-01-10 08:03:05.556036,9,PhD,4,82319,37,12,25,11,3,12,26,2,1.86,False
28426,Engineering,Female,34,Consultant,2019-04-05 08:03:05.556036,3,PhD,3,71278,34,20,19,2,4,18,46,3,3.51,False
28427,Operations,Male,43,Engineer,2022-01-31 08:03:05.556036,11,Bachelor,5,75503,42,20,35,6,5,8,77,4,4.79,False
28428,Marketing,Other,46,Manager,2023-08-17 08:03:05.556036,17,Bachelor,4,93740,47,23,27,1,2,20,52,3,4.43,False
28429,Legal,Other,30,Analyst,2016-07-26 08:03:05.556036,3,Bachelor,1,16198,22,6,7,0,2,10,59,0,1.96,False
28430,Engineering,Female,27,Manager,2016-06-26 08:03:05.556036,9,Bachelor,4,58657,26,13,12,12,1,9,47,1,2.04,False
28431,HR,Female,28,Analyst,2017-10-29 08:03:05.556036,9,Bachelor,2,30789,44,13,8,5,3,19,82,0,4.49,True
28432,Sales,Male,28,Developer,2018-08-16 08:03:05.556036,9,Bachelor,4,61125,39,10,19,8,4,29,94,1,1.55,False
28433,HR,Male,30,Specialist,2017-06-13 08:03:05.556036,10,Bachelor,2,52407,37,18,12,0,1,15,14,0,4.68,False
28434,Legal,Other,43,Developer,2023-10-07 08:03:05.556036,13,Bachelor,5,81387,47,20,37,13,5,11,11,4,2.46,False
28435,Finance,Female,47,Consultant,2018-04-16 08:03:05.556036,19,Master,5,102566,49,16,32,3,3,25,72,4,2.08,True
28436,IT,Female,31,Specialist,2018-04-05 08:03:05.556036,4,High School,3,37043,25,6,7,7,1,15,99,0,2.13,False
28437,Engineering,Male,40,Specialist,2022-08-17 08:03:05.556036,5,Bachelor,2,53807,28,8,12,12,3,27,60,2,1.83,False
28438,Engineering,Female,35,Analyst,2020-02-20 08:03:05.556036,13,Bachelor,3,46675,48,9,17,12,2,7,25,3,4.42,False
28439,Legal,Male,22,Engineer,2023-04-16 08:03:05.556036,6,Bachelor,1,36634,23,21,7,8,1,3,74,1,2.34,True
28440,Finance,Male,50,Engineer,2020-12-31 08:03:05.556036,15,High School,5,83857,54,7,37,11,4,15,95,3,4.11,False
28441,Legal,Male,52,Engineer,2016-12-01 08:03:05.556036,13,High School,4,71115,54,11,27,11,2,4,68,1,4.03,False
28442,Customer Support,Female,38,Specialist,2020-05-05 08:03:05.556036,2,Master,3,65061,44,9,19,9,4,11,76,1,4.76,False
28443,Engineering,Male,27,Consultant,2023-03-30 08:03:05.556036,12,Bachelor,2,50598,40,10,4,3,0,24,11,1,4.43,False
28444,Sales,Male,20,Manager,2022-01-28 08:03:05.556036,9,High School,2,65596,35,23,12,6,3,20,82,2,4.14,True
28445,Engineering,Female,28,Specialist,2017-03-26 08:03:05.556036,3,Master,1,37959,44,16,5,13,0,24,49,0,3.72,False
28446,Sales,Male,43,Analyst,2021-10-14 08:03:05.556036,13,High School,3,50318,46,7,19,11,1,18,82,1,2.14,False
28447,HR,Female,23,Developer,2017-08-25 08:03:05.556036,7,Master,2,44695,44,24,10,7,2,7,78,2,3.52,False
28448,HR,Male,43,Manager,2018-03-28 08:03:05.556036,7,Bachelor,5,108319,41,12,31,2,5,14,50,2,2.24,False
28449,Sales,Female,20,Engineer,2014-12-30 08:03:05.556036,7,High School,1,39789,44,5,4,9,2,24,82,1,4.51,False
28450,Finance,Female,42,Engineer,2019-03-15 08:03:05.556036,19,Bachelor,5,81896,44,9,33,10,2,6,16,3,4.99,False
28451,Sales,Male,21,Analyst,2021-11-26 08:03:05.556036,4,Master,1,18610,26,19,5,0,0,29,57,1,1.4,False
28452,HR,Female,31,Engineer,2020-07-14 08:03:05.556036,3,Master,5,58566,37,6,13,9,3,14,46,0,4.42,False
28453,Customer Support,Female,33,Specialist,2019-02-19 08:03:05.556036,9,Bachelor,4,77817,44,9,25,4,1,29,32,2,2.4,False
28454,Legal,Male,45,Consultant,2020-03-05 08:03:05.556036,6,Bachelor,4,65352,34,23,14,13,0,6,68,3,4.09,False
28455,Operations,Male,37,Engineer,2019-04-17 08:03:05.556036,6,PhD,2,81584,44,12,32,12,4,16,63,3,1.41,False
28456,Customer Support,Female,48,Specialist,2016-10-15 08:03:05.556036,9,High School,4,73916,51,18,27,4,2,13,22,3,4.48,False
28457,IT,Female,43,Technician,2024-08-23 08:03:05.556036,2,Bachelor,2,17964,47,24,11,13,3,8,51,1,1.41,False
28458,HR,Male,37,Manager,2021-10-27 08:03:05.556036,10,PhD,1,43587,29,9,4,13,2,26,49,1,3.03,False
28459,Marketing,Other,42,Specialist,2018-07-09 08:03:05.556036,18,Bachelor,5,89932,48,6,39,11,3,3,76,5,1.92,False
28460,IT,Female,34,Technician,2015-09-18 08:03:05.556036,10,High School,3,24867,42,9,18,8,4,19,23,2,4.54,False
28461,Finance,Female,35,Specialist,2016-02-06 08:03:05.556036,9,Bachelor,1,45021,40,14,3,6,0,5,97,0,2.35,False
28462,Finance,Other,35,Consultant,2021-04-07 08:03:05.556036,13,Bachelor,2,51558,27,23,6,3,2,27,28,0,1.94,False
28463,Sales,Female,31,Engineer,2019-11-25 08:03:05.556036,12,Bachelor,3,59522,44,15,14,8,4,6,43,1,2.75,False
28464,Operations,Female,47,Engineer,2021-12-28 08:03:05.556036,12,Master,4,69245,45,8,29,11,2,23,96,3,3.16,False
28465,Finance,Male,18,Analyst,2014-09-11 08:03:05.556036,3,Master,1,20987,41,19,6,5,0,19,89,0,2.14,False
28466,IT,Male,49,Developer,2021-08-23 08:03:05.556036,5,High School,4,66718,37,18,26,1,3,15,86,2,2.07,False
28467,HR,Male,36,Manager,2020-12-19 08:03:05.556036,17,Bachelor,4,90691,45,14,23,5,3,19,79,4,4.88,False
28468,Engineering,Male,50,Developer,2016-04-08 08:03:05.556036,17,High School,5,74624,57,9,30,8,3,6,35,2,3.6,False
28469,Operations,Male,44,Manager,2024-01-11 08:03:05.556036,11,Bachelor,3,75620,47,22,13,10,2,16,87,1,1.3,False
28470,Sales,Male,54,Engineer,2017-04-24 08:03:05.556036,7,High School,2,83477,52,21,36,14,4,17,52,4,4.18,True
28471,Legal,Male,44,Analyst,2023-06-29 08:03:05.556036,11,Bachelor,3,43920,31,18,17,11,1,21,63,3,2.85,False
28472,Sales,Male,42,Consultant,2022-12-24 08:03:05.556036,16,High School,4,80762,48,20,30,9,1,8,87,4,1.65,True
28473,Operations,Male,57,Manager,2018-03-31 08:03:05.556036,19,Bachelor,5,110486,59,6,39,3,2,17,14,5,1.36,False
28474,Legal,Female,25,Specialist,2014-09-12 08:03:05.556036,7,Bachelor,2,55035,40,24,4,12,0,4,37,1,1.34,False
28475,Customer Support,Female,53,Engineer,2014-11-09 08:03:05.556036,16,High School,4,71009,46,22,25,14,1,25,59,4,3.53,False
28476,Marketing,Male,22,Developer,2020-03-05 08:03:05.556036,7,PhD,2,51162,26,22,7,0,1,15,28,0,1.72,False
28477,Marketing,Male,39,Consultant,2023-11-23 08:03:05.556036,5,Bachelor,4,86476,40,9,25,6,4,20,85,4,4.31,False
28478,Customer Support,Male,36,Consultant,2024-07-05 08:03:05.556036,13,Master,5,99482,46,10,31,14,3,13,80,5,4.33,False
28479,Engineering,Female,51,Analyst,2017-11-17 08:03:05.556036,11,PhD,5,67452,42,21,33,7,2,14,84,5,1.36,False
28480,HR,Female,28,Consultant,2024-03-25 08:03:05.556036,14,Bachelor,3,68715,31,13,13,8,4,23,57,2,4.63,False
28481,Legal,Female,30,Developer,2017-07-07 08:03:05.556036,10,High School,2,69995,45,19,28,13,2,12,16,3,1.79,False
28482,Engineering,Male,35,Specialist,2024-08-15 08:03:05.556036,2,PhD,2,50664,47,22,4,11,3,19,71,2,3.23,True
28483,Operations,Male,33,Analyst,2023-05-29 08:03:05.556036,3,Master,4,53879,54,13,31,14,1,10,73,4,4.16,False
28484,Marketing,Male,47,Manager,2021-05-12 08:03:05.556036,12,Bachelor,4,95743,43,24,31,2,3,25,63,3,3.22,False
28485,Engineering,Female,40,Technician,2023-01-15 08:03:05.556036,11,Bachelor,4,27966,36,7,27,2,2,7,81,2,2.11,False
28486,Customer Support,Female,35,Manager,2020-04-17 08:03:05.556036,16,Bachelor,5,110755,56,13,38,12,5,9,37,5,3.88,False
28487,Customer Support,Female,37,Consultant,2016-01-01 08:03:05.556036,7,High School,3,66682,40,12,13,8,3,6,10,0,1.13,False
28488,Marketing,Male,38,Analyst,2015-10-28 08:03:05.556036,11,High School,3,47524,28,13,13,14,0,11,91,0,4.19,False
28489,Operations,Female,56,Specialist,2020-12-16 08:03:05.556036,10,Bachelor,5,91415,41,5,35,14,4,18,72,3,4.94,False
28490,Engineering,Male,23,Technician,2019-11-05 08:03:05.556036,13,Bachelor,2,20906,47,6,4,4,1,20,97,1,1.1,False
28491,Marketing,Male,28,Manager,2023-06-23 08:03:05.556036,1,High School,1,45546,36,12,1,3,2,11,79,1,1.03,False
28492,Engineering,Female,27,Engineer,2019-09-12 08:03:05.556036,2,Bachelor,1,36860,45,20,4,5,0,24,24,0,2.55,False
28493,Customer Support,Female,33,Consultant,2020-08-14 08:03:05.556036,11,High School,2,51482,30,16,7,2,0,20,16,1,4.09,False
28494,Finance,Female,50,Technician,2018-11-02 08:03:05.556036,12,Bachelor,4,28977,46,13,25,2,1,29,24,3,3.94,False
28495,Engineering,Male,39,Developer,2015-02-11 08:03:05.556036,17,Bachelor,4,70223,43,13,27,5,4,14,93,2,2.94,True
28496,HR,Male,58,Developer,2017-08-30 08:03:05.556036,19,High School,5,79540,41,18,37,3,5,5,61,5,3.7,False
28497,Finance,Female,42,Engineer,2017-07-29 08:03:05.556036,12,High School,4,67067,37,8,24,3,1,27,12,1,3.01,False
28498,Customer Support,Female,18,Consultant,2014-11-29 08:03:05.556036,8,Bachelor,5,34893,30,9,0,9,2,5,68,0,1.44,False
